City,Lat,Long,Google Maps Link,Name,Category,List,Closed
London,51.52449849999999,-0.07176080000000001,https://www.google.com/maps/place/Beigel+Bake+Brick+Lane+Bakery/data=!4m2!3m1!1s0x48761dad861a488d:0xc9e1e09acd76b50c,Beigel Bake Brick Lane Bakery,bakery,want to go,
London,51.493333299999996,-0.1586111,https://www.google.com/maps/place/Bread+Ahead+Bakery+Pavilion+Road/data=!4m2!3m1!1s0x48760515fcfdfdd3:0x8777096c63ba750a,Bread Ahead Bakery Pavilion Road,bakery,want to go,
London,51.520002999999996,-0.09316210000000003,https://www.google.com/maps/place/Barbican+Conservatory/data=!4m2!3m1!1s0x48761caa036cfde1:0x8deeedcd900573b6,Barbican Conservatory,bar,want to go,
London,51.514109999999995,-0.13266709999999998,https://www.google.com/maps/place/Barrafina/data=!4m2!3m1!1s0x487604d2dc29e6a9:0xc52f51ca234cd897,Barrafina,bar,want to go,
London,51.5143895,-0.12179020000000003,https://www.google.com/maps/place/Barrafina/data=!4m2!3m1!1s0x487604cb42a998d3:0x94befe1650b40615,Barrafina,bar,want to go,
London,51.512838900000006,-0.1308,https://www.google.com/maps/place/Barshu+Restaurant/data=!4m2!3m1!1s0x487604d2f3b6c873:0x33cd98c66b65476,Barshu Restaurant,bar,want to go,
London,51.5054311,-0.0910436,https://www.google.com/maps/place/Dorset+Oysters+Bar/data=!4m2!3m1!1s0x487603f3f0de5d51:0xb3d899d3c9cc64c4,Dorset Oysters Bar,bar,want to go,
London,51.5119233,-0.13102719999999995,https://www.google.com/maps/place/Experimental+Cocktail+Club+Chinatown/data=!4m2!3m1!1s0x487604d24c1e7bd3:0xdef97653196fb5fd,Experimental Cocktail Club Chinatown,club,want to go,
London,51.516745900000004,-0.12736540000000002,https://www.google.com/maps/place/Flight+Club+Bloomsbury/data=!4m2!3m1!1s0x48761b32ef1225b1:0xffac307d92608a87,Flight Club Bloomsbury,club,want to go,
London,51.5143518,-0.12948189999999998,https://www.google.com/maps/place/Phoenix+Arts+Club/data=!4m2!3m1!1s0x487604cd93d1854b:0xcb0f513faae59465,Phoenix Arts Club,club,want to go,
London,51.5379085,-0.1027993,https://www.google.com/maps/place/12:51+By+Chef+James+Cochran/data=!4m2!3m1!1s0x48761bda49e4a8d5:0x5c8c386c69d488e3,12:51 By Chef James Cochran,restaurant,want to go,
London,51.5108639,-0.12397300000000001,https://www.google.com/maps/place/Ave+Mario/data=!4m2!3m1!1s0x487605cb1cd6a4a1:0xa7a304e719d02d13,Ave Mario,restaurant,want to go,
London,51.558357,-0.09869829999999999,https://www.google.com/maps/place/Bank+of+Friendship/data=!4m2!3m1!1s0x48761b81eb2bbdf7:0xf6846b1eb7860d40,Bank of Friendship,bar,want to go,
London,51.5150107,-0.14118719999999996,https://www.google.com/maps/place/Beyond+Retro+Soho/data=!4m2!3m1!1s0x487604d4d413fd59:0xa4a57dfc491a9a1b,Beyond Retro Soho,vintage,want to go,
London,51.505582600000004,-0.09048080000000001,https://www.google.com/maps/place/Borough+Market/data=!4m2!3m1!1s0x4876035775cf660f:0x3128e7e59ca044b9,Borough Market,shop,want to go,
London,51.5126036,-0.0916715,https://www.google.com/maps/place/Brigadiers/data=!4m2!3m1!1s0x4876035509b75753:0x46bf83485446686d,Brigadiers,restaurant,want to go,
London,51.546470199999995,-0.0511699,https://www.google.com/maps/place/Burberry+Outlet/data=!4m2!3m1!1s0x48761ce349ce6f21:0xd3517105579b1bfc,Burberry Outlet,shop,want to go,
London,51.541900049999995,-0.147552,https://www.google.com/maps/place/Camden+Market/data=!4m2!3m1!1s0x48761ae41244f149:0x47659eff1785ef08,Camden Market,flea market,want to go,
London,51.515681099999995,-0.205041,https://www.google.com/maps/place/Chai+Guys+Bakehouse/data=!4m2!3m1!1s0x4876114df9325fbb:0xaf42a418d44b5a82,Chai Guys Bakehouse,bakery,want to go,
London,51.5171895,-0.13386789999999998,https://www.google.com/maps/place/Circolo+Popolare/data=!4m2!3m1!1s0x48761ba809fd882b:0x817eee82a924ec96,Circolo Popolare,restaurant,want to go,
London,51.4885586,-0.22691919999999996,https://www.google.com/maps/place/Crisp+Pizza/data=!4m2!3m1!1s0x48760f005bf2e35d:0x98d36dbbdb5d2f55,Crisp Pizza,restaurant,want to go,
London,51.511763099999996,-0.13138940000000002,https://www.google.com/maps/place/Dumplings'+Legend/data=!4m2!3m1!1s0x487604d24c1e7981:0x835da4126f88b8df,Dumplings' Legend,restaurant,want to go,
London,51.5264863,-0.0634305,https://www.google.com/maps/place/E+Pellicci/data=!4m2!3m1!1s0x48761cc5ebe9ec3d:0x9e5d80938bd1e5ef,E Pellicci,restaurant,want to go,
London,51.5155712,-0.20489030000000003,https://www.google.com/maps/place/Electric+Cinema/data=!4m2!3m1!1s0x4876101df02076a1:0x1d56559b309dd183,Electric Cinema,other,want to go,
London,51.5932337,-0.04147560000000001,https://www.google.com/maps/place/Exale+Brewing+and+Taproom/data=!4m2!3m1!1s0x48761dfdec389b9f:0x8d889ff689efdeb3,Exale Brewing and Taproom,bar,want to go,
London,51.545991799999996,-0.10201120000000001,https://www.google.com/maps/place/F.K.A.B.A.M.+(Formerly+Known+as+Black+Axe+Mangal)/data=!4m2!3m1!1s0x48761b64ce35c83d:0xcab50f70d44bfd6f,F.K.A.B.A.M. (Formerly Known as Black Axe Mangal),restaurant,want to go,
London,51.5397374,-0.056568400000000005,https://www.google.com/maps/place/Facing+Heaven/data=!4m2!3m1!1s0x48761d0ee4d49f6b:0x95f5daee36f34e6f,Facing Heaven,restaurant,want to go,
London,51.509409999999995,-0.1327837,https://www.google.com/maps/place/Fallow/data=!4m2!3m1!1s0x487604d595786349:0x26d4df293937aa1a,Fallow,restaurant,want to go,
London,51.53711519999999,-0.0448818,https://www.google.com/maps/place/Fish+House/data=!4m2!3m1!1s0x48761d1f973b729b:0x7ac37ea3283d38b5,Fish House,restaurant,want to go,
London,51.5228207,-0.1242042,https://www.google.com/maps/place/Fortitude+Bakehouse/data=!4m2!3m1!1s0x48761b30d8071b57:0x40d437b0e50ed338,Fortitude Bakehouse,bakery,want to go,
London,51.61904620000001,-0.11276139999999998,https://www.google.com/maps/place/Genesis/data=!4m2!3m1!1s0x48761d0c83c0f655:0x6d4fd4a1b4647b9e,Genesis,restaurant,want to go,
London,51.5251266,-0.0813541,https://www.google.com/maps/place/Gloria/data=!4m2!3m1!1s0x48761d27e14edf8f:0x56a65d5c3cdf7036,Gloria,restaurant,want to go,
London,51.517867100000004,-0.09892789999999999,https://www.google.com/maps/place/Ibai/data=!4m2!3m1!1s0x48761b6d13447a93:0x14b179f97bd82d79,Ibai,restaurant,want to go,
London,51.5245578,-0.0743051,https://www.google.com/maps/place/Jolene+Redchurch+Street/data=!4m2!3m1!1s0x48761d5419f8081b:0x7fc417d07ef391c0,Jolene Redchurch Street,bakery,want to go,
London,51.53473559999999,-0.10513909999999999,https://www.google.com/maps/place/Kanada-Ya/data=!4m2!3m1!1s0x48761b5d47667451:0xda60957fd308f48d,Kanada-Ya,restaurant,want to go,
London,51.5324592,-0.11971189999999998,https://www.google.com/maps/place/King+Charles+I/data=!4m2!3m1!1s0x48761b3f3d2d04a1:0xde25cee5971f9b3,King Charles I,bar,want to go,
London,51.5166954,-0.07873360000000001,https://www.google.com/maps/place/K%C3%B6D+London+City/data=!4m2!3m1!1s0x48761db287ca81b7:0x1338e60d8af409c0,KöD London City,other,want to go,
London,51.547368500000005,-0.0523362,https://www.google.com/maps/place/Lagom/data=!4m2!3m1!1s0x48761dc9633e9875:0x3bbfefc87dc5ea96,Lagom,restaurant,want to go,
London,51.524011099999996,-0.08056080000000002,https://www.google.com/maps/place/manteca/data=!4m2!3m1!1s0x487605af3a2cdb1b:0xa231cb4af8b93b19,manteca,restaurant,want to go,
London,51.5378374,-0.057233200000000005,https://www.google.com/maps/place/Mare+street+market/data=!4m2!3m1!1s0x48761ce7b898fdcb:0xb8989a8137f5b23c,Mare street market,restaurant,want to go,
London,51.527242400000006,-0.0824333,https://www.google.com/maps/place/MEATliquor+Shoreditch/data=!4m2!3m1!1s0x48761ca5376095bd:0x4d9d8c401b60451a,MEATliquor Shoreditch,restaurant,want to go,
London,51.516280099999996,-0.14289839999999998,https://www.google.com/maps/place/MEATliquor+W1/data=!4m2!3m1!1s0x48761be08ca2ef49:0xf0eb7c20e052e3fb,MEATliquor W1,other,want to go,
London,51.5197685,-0.0750361,https://www.google.com/maps/place/Melt/data=!4m2!3m1!1s0x48761d003549c6d9:0x33fa7dea15c8cd7a,Melt,shop,want to go,
London,51.498459800000006,-0.09840959999999999,https://www.google.com/maps/place/Mercato+Metropolitano/data=!4m2!3m1!1s0x487604a1478398d3:0x21dbf63818cd65e3,Mercato Metropolitano,other,want to go,
London,51.5163012,-0.2110215,https://www.google.com/maps/place/Museum+of+Brands/data=!4m2!3m1!1s0x48760ffeea1f4791:0xab4ae518400bdd20,Museum of Brands,art,want to go,
London,51.514627,-0.0630868,https://www.google.com/maps/place/Original+Lahore+Kebab+House/data=!4m2!3m1!1s0x4876033335f03d43:0x736fe70b7dd62462,Original Lahore Kebab House,restaurant,want to go,
London,51.539750399999996,-0.1022929,https://www.google.com/maps/place/Ottolenghi+Islington/data=!4m2!3m1!1s0x48761b66f3a05861:0x33e90049b2e0ac8b,Ottolenghi Islington,restaurant,want to go,
London,51.5206715,-0.1346761,https://www.google.com/maps/place/PaStation/data=!4m2!3m1!1s0x48761b89791eddcd:0x727d5c1db1e6138b,PaStation,restaurant,want to go,
London,51.5383741,-0.0758184,https://www.google.com/maps/place/Planque/data=!4m2!3m1!1s0x48761df01fe52547:0x70b61bf96f8fefb1,Planque,restaurant,want to go,
London,51.5202041,-0.074035,https://www.google.com/maps/place/Poppies+Fish+%26+Chips/data=!4m2!3m1!1s0x48761cb68288b75f:0x5765082b2389d926,Poppies Fish & Chips,restaurant,want to go,
London,51.518464300000005,-0.124204,https://www.google.com/maps/place/Present+%26+Correct/data=!4m2!3m1!1s0x48761b44b1e0142d:0xdfd34e79c4c5d239,Present & Correct,shop,want to go,
London,51.505386099999996,-0.091019,https://www.google.com/maps/place/Richard+Haward's+Oysters/data=!4m2!3m1!1s0x4876035775d3f58b:0x1860c6af5c763aae,Richard Haward's Oysters,bar,want to go,
London,51.5257669,-0.07429179999999999,https://www.google.com/maps/place/Rochelle+Canteen/data=!4m2!3m1!1s0x48761cb9d954f035:0x761c3b782e228426,Rochelle Canteen,restaurant,want to go,
London,51.5164865,-0.09677680000000002,https://www.google.com/maps/place/Sandwich+Sandwich/data=!4m2!3m1!1s0x48761b00498f08e7:0x4c557cfc8692e61c,Sandwich Sandwich,shop,want to go,
London,51.5688444,-0.005610500000000001,https://www.google.com/maps/place/Sizzling+Sausage/data=!4m2!3m1!1s0x48761d88b5bd6ed7:0xeb856ce197f2c441,Sizzling Sausage,cafe,want to go,
London,51.512693,-0.141529,https://www.google.com/maps/place/sketch/data=!4m2!3m1!1s0x4876052a8fed866b:0xb07500db019d0324,sketch,restaurant,want to go,
London,51.5861818,-0.020459300000000003,https://www.google.com/maps/place/Sodo+Pizza+Walthamstow/data=!4m2!3m1!1s0x48761de855a03bfd:0xc635d3416013cdc2,Sodo Pizza Walthamstow,restaurant,want to go,
London,51.517246300000004,-0.0737796,https://www.google.com/maps/place/som+saa/data=!4m2!3m1!1s0x48761cb4fea7bca1:0x59471e1837364e13,som saa,restaurant,want to go,
London,51.5626591,-0.07333319999999999,https://www.google.com/maps/place/Sonora+Taquer%C3%ADa/data=!4m2!3m1!1s0x48761d110b9a03af:0xac6de93953781e10,Sonora Taquería,restaurant,want to go,
London,51.5124864,-0.09273289999999998,https://www.google.com/maps/place/Sweetings/data=!4m2!3m1!1s0x487604aa7dc28aad:0x9725b730c58d9789,Sweetings,restaurant,want to go,
London,51.5140618,-0.0803396,https://www.google.com/maps/place/Swingers+Crazy+Golf+-+City/data=!4m2!3m1!1s0x4876034d3875a40b:0x7d0977e46679edb8,Swingers Crazy Golf - City,bar,want to go,
London,51.515676799999994,-0.1432754,https://www.google.com/maps/place/Swingers+Crazy+Golf+-+West+End/data=!4m2!3m1!1s0x48761ad52267b52b:0xdc1c1807b769ab20,Swingers Crazy Golf - West End,other,want to go,
London,51.5399112,0.05078269999999999,https://www.google.com/maps/place/Thattukada_UK/data=!4m2!3m1!1s0x47d8a64bbd12eaff:0x9d7b57424b65a656,Thattukada_UK,restaurant,want to go,
London,51.5620538,-0.07945640000000001,https://www.google.com/maps/place/The+Auld+Shillelagh/data=!4m2!3m1!1s0x48761c637f39c6df:0xa9848c15a5121018,The Auld Shillelagh,bar,want to go,
London,51.442748699999996,-0.1494094,https://www.google.com/maps/place/The+Bedford/data=!4m2!3m1!1s0x487605ce31f584c1:0xd2ae330b7d18ece,The Bedford,bar,want to go,true
London,51.52655190000001,-0.08018009999999999,https://www.google.com/maps/place/The+Blues+Kitchen+Shoreditch/data=!4m2!3m1!1s0x48761cba93a75ebf:0x955260165270ffe4,The Blues Kitchen Shoreditch,bar,want to go,
London,51.5395852,-0.14249250000000002,https://www.google.com/maps/place/The+British+Boot+Company/data=!4m2!3m1!1s0x48761ae1c0ba5c75:0xff083d7e81d7e265,The British Boot Company,shop,want to go,
London,51.5044616,0.0172714,https://www.google.com/maps/place/The+Cause/data=!4m2!3m1!1s0x48761c24e0c9f3f9:0x92d9d57f57809721,The Cause,club,want to go,
London,51.5069117,-0.19480100000000003,"https://www.google.com/maps/place/The+Churchill+Arms,+Kensington/data=!4m2!3m1!1s0x48760ffa31d53019:0x379aa0d23b50cf3a","The Churchill Arms, Kensington",bar,want to go,
London,51.516918999999994,-0.07302209999999999,https://www.google.com/maps/place/The+Culpeper/data=!4m2!3m1!1s0x41703156e2f3fa01:0x3234647c9723c808,The Culpeper,bar,want to go,
London,51.5088915,-0.1429985,https://www.google.com/maps/place/The+Dover/data=!4m2!3m1!1s0x4876052d1718dbc5:0xe2f2a4581a388d86,The Dover,restaurant,want to go,
London,51.5441951,-0.047077,https://www.google.com/maps/place/The+Gun/data=!4m2!3m1!1s0x48761ce281c6fb59:0xf2ce6e3dcf48a70c,The Gun,bar,want to go,
London,51.5294458,-0.12420609999999999,https://www.google.com/maps/place/The+Library+Lounge/data=!4m2!3m1!1s0x48761b4daa622ecd:0x5354e3436d689719,The Library Lounge,restaurant,want to go,
London,51.5222292,-0.14420900000000003,https://www.google.com/maps/place/The+Lucky+Saint/data=!4m2!3m1!1s0x48761b2faa8ad275:0x5cef1ae0f00aa5a5,The Lucky Saint,bar,want to go,
London,51.5372059,-0.10037080000000001,https://www.google.com/maps/place/The+Old+Queens+Head/data=!4m2!3m1!1s0x48761b6749deb80f:0x8428ea7f6e5d24c3,The Old Queens Head,bar,want to go,
London,51.533055600000004,-0.05888889999999999,https://www.google.com/maps/place/The+Pickle+Factory/data=!4m2!3m1!1s0x48761cc32c765375:0x5a983db278aa3145,The Pickle Factory,experience,want to go,
London,51.548240400000005,-0.04775660000000001,https://www.google.com/maps/place/The+Plough/data=!4m2!3m1!1s0x48761cfd68a590d9:0xea593f618c522cf6,The Plough,bar,want to go,
London,51.580901399999995,-0.0034739,https://www.google.com/maps/place/The+Raglan/data=!4m2!3m1!1s0x48761df44b702407:0xb606a9aa10aa2c9e,The Raglan,bar,want to go,
London,51.5295318,-0.12437069999999999,"https://www.google.com/maps/place/The+Rooftop+at+The+Standard,+London/data=!4m2!3m1!1s0x48761bef06880d4f:0xc9390d8f320dd554","The Rooftop at The Standard, London",bar,want to go,
London,51.548637299999996,-0.0407243,https://www.google.com/maps/place/The+Spread+Eagle/data=!4m2!3m1!1s0x48761d0486883845:0xca3ea45382aa6a77,The Spread Eagle,bar,want to go,
London,51.53200270000001,-0.10184770000000001,https://www.google.com/maps/place/The+Tamil+Crown/data=!4m2!3m1!1s0x48761b274ef04cc5:0x3b89f9854e659957,The Tamil Crown,bar,want to go,
London,51.5409321,-0.11371409999999998,https://www.google.com/maps/place/The+Tamil+Prince/data=!4m2!3m1!1s0x48761b989b8de07f:0x8c379846d4899f33,The Tamil Prince,restaurant,want to go,
London,51.542746,-0.023253100000000002,https://www.google.com/maps/place/The+Yard+Theatre/data=!4m2!3m1!1s0x48761d6cca67e039:0xe30520bffce8814d,The Yard Theatre,other,want to go,
London,51.5144758,-0.1313169,https://www.google.com/maps/place/Trisha's/data=!4m2!3m1!1s0x487604d2ce3046f5:0x77800717cee037a,Trisha's,club,want to go,
London,51.50224660000001,-0.0846975,https://www.google.com/maps/place/Trivet/data=!4m2!3m1!1s0x487603d4b0129985:0x3832ab9ded5962c0,Trivet,restaurant,want to go,
London,51.5618011,-0.08138740000000001,https://www.google.com/maps/place/Truffle+Burger+%7C+Stoke+Newington/data=!4m2!3m1!1s0x48761de29ac48ea1:0x7827f7cd65c0da63,Truffle Burger | Stoke Newington,restaurant,want to go,
London,51.5309514,-0.0687391,https://www.google.com/maps/place/Waste+Store/data=!4m2!3m1!1s0x48761d9a37226d91:0x456a193013cb0813,Waste Store,shop,want to go,
London,51.5435374,-0.0475999,https://www.google.com/maps/place/Well+Street+Kitchen+London/data=!4m2!3m1!1s0x48761ce265a627c7:0x69d879fb79e52086,Well Street Kitchen London,cafe,want to go,
London,51.53761120000001,-0.058379499999999994,https://www.google.com/maps/place/Willy's+Pies/data=!4m2!3m1!1s0x48761da310d4e703:0x2fdf8786ca549692,Willy's Pies,other,want to go,
London,51.553816,-0.1103526,https://www.google.com/maps/place/Xi'an+Impression+London/data=!4m2!3m1!1s0x48761b768d17f291:0x20d455f22a0c62a2,Xi'an Impression London,restaurant,want to go,
London,51.502978999999996,-0.10703000000000001,https://www.google.com/maps/place/Yamagoya/data=!4m2!3m1!1s0x487604d3ad3cd515:0xf07b0b68b4469a23,Yamagoya,restaurant,want to go,
London,51.5257569,-0.07796360000000001,https://www.google.com/maps/place/Burger+and+Beyond+Shoreditch/data=!4m2!3m1!1s0x48761dbed0d2784d:0xdd1ddc46604d29d9,Burger and Beyond Shoreditch,restaurant,want to go,
London,51.5508057,-0.07494529999999999,https://www.google.com/maps/place/Mangal+2+Restaurant/data=!4m2!3m1!1s0x48761c8b8863bf4d:0x2c4c0fb5893488a9,Mangal 2 Restaurant,restaurant,want to go,
London,51.5196569,-0.0755469,https://www.google.com/maps/place/Old+Spitalfields+Market/data=!4m2!3m1!1s0x48761cb41ab7af87:0xa2f23eab2602d4bc,Old Spitalfields Market,restaurant,want to go,
London,51.5853871,-0.0198011,https://www.google.com/maps/place/The+Collab:+Signature+Brew+%26+We+Serve+Humans/data=!4m2!3m1!1s0x48761d8e9c430359:0x255eff6ea9395d1b,The Collab: Signature Brew & We Serve Humans,restaurant,want to go,
London,51.51138650000001,-0.14440280000000003,https://www.google.com/maps/place/Umu+Restaurant/data=!4m2!3m1!1s0x4876052bb143c0f5:0xc2fdba5cff5cd1ef,Umu Restaurant,restaurant,want to go,
Long Beach,33.7822944,-118.19738609999999,https://www.google.com/maps/place/The+Hawk/data=!4m2!3m1!1s0x80dd3151d24a99c3:0xe7defadd62054b70,The Hawk,bar,want to go,
Long Island City,40.745594499999996,-73.9470955,https://www.google.com/maps/place/M.+Wells+Dinette/data=!4m2!3m1!1s0x89c25928b00ae561:0x64d344b9f3a932ac,M. Wells Dinette,restaurant,favorite,true
Long Island City,40.7460847,-73.94584569999999,https://www.google.com/maps/place/Court+Square+Diner/data=!4m2!3m1!1s0x89c25928c205ac37:0xf2f4a268cc70dc32,Court Square Diner,other,want to go,
Los Angeles,34.089008299999996,-118.26898059999999,https://www.google.com/maps/place/L+%26+E+Oyster+Bar/data=!4m2!3m1!1s0x80c2c73bc6fd1349:0x442e69635ead960f,L & E Oyster Bar,bar,favorite,
Los Angeles,34.0554919,-118.26603320000001,https://www.google.com/maps/place/Pacific+Dining+Car/data=!4m2!3m1!1s0x80c2c7a5bdb09a35:0x2f8e667fc9ebd000,Pacific Dining Car,other,favorite,true
Los Angeles,34.121178500000006,-118.2059792,https://www.google.com/maps/place/Big+Bud+Press+Highland+Park/data=!4m2!3m1!1s0x80c2c1b3364ded1b:0xea491ae0050bf9c,Big Bud Press Highland Park,park,favorite,
Los Angeles,34.080234499999996,-118.2554923,https://www.google.com/maps/place/Bacetti/data=!4m2!3m1!1s0x80c2c75a08c4726f:0x156984565d96e8b,Bacetti,art,want to go,
Los Angeles,34.064015999999995,-118.297709,https://www.google.com/maps/place/Quarters+Korean+BBQ/data=!4m2!3m1!1s0x80c2c77d3cd03da3:0x34cb953bda09e5f9,Quarters Korean BBQ,art,want to go,
Los Angeles,34.040660700000004,-118.44358650000001,https://www.google.com/maps/place/B+Sweet+Dessert+Bar/data=!4m2!3m1!1s0x80c2bb74f6a656a7:0x82f5bf1e168ec94f,B Sweet Dessert Bar,bar,want to go,
Los Angeles,34.0633742,-118.29899069999998,https://www.google.com/maps/place/EMC+Seafood+%26+Raw+Bar/data=!4m2!3m1!1s0x80c2b93b9727d981:0x9d03a2e9c377afab,EMC Seafood & Raw Bar,bar,want to go,
Los Angeles,34.0491361,-118.25645559999998,https://www.google.com/maps/place/Library+Bar/data=!4m2!3m1!1s0x80c2c7b462ae2325:0xf40bb3a7ce7dc74c,Library Bar,bar,want to go,
Los Angeles,34.0835794,-118.33149199999998,https://www.google.com/maps/place/Lot+Stock+And+Barrel/data=!4m2!3m1!1s0x80c2b8cc4cd33d9f:0xdb69168b880be5c4,Lot Stock And Barrel,bar,want to go,
Los Angeles,34.06063759999999,-118.34482249999999,https://www.google.com/maps/place/Met+Her+At+A+Bar/data=!4m2!3m1!1s0x80c2b8e035261f09:0xe1292cb83246eb34,Met Her At A Bar,bar,want to go,
Los Angeles,34.06041919999999,-118.34491729999999,https://www.google.com/maps/place/Met+Him+At+A+Bar/data=!4m2!3m1!1s0x80c2b9505fa7f9af:0x4b772abf16d2aac1,Met Him At A Bar,bar,want to go,
Los Angeles,34.0745167,-118.30939999999998,https://www.google.com/maps/place/Thai+Angel/data=!4m2!3m1!1s0x80c2b8a2e194b781:0xc3b8d282d5721d45,Thai Angel,bar,want to go,
Los Angeles,34.1296435,-118.21666389999999,https://www.google.com/maps/place/Walt%E2%80%99s+Bar/data=!4m2!3m1!1s0x80c2c15b385f9ce9:0x8703af42332faa80,Walt’s Bar,bar,want to go,
Los Angeles,34.06067699999999,-118.28285299999997,https://www.google.com/maps/place/Wi+Spa/data=!4m2!3m1!1s0x80c2c77662927cdf:0x340f3f72cc9fda0f,Wi Spa,bar,want to go,
Los Angeles,34.088840999999995,-118.2686477,https://www.google.com/maps/place/LAMILL+COFFEE+Boutique/data=!4m2!3m1!1s0x80c2c73bc7571135:0x4f635800aafb2b34,LAMILL COFFEE Boutique,cafe,want to go,
Los Angeles,34.102050399999996,-118.30322029999999,https://www.google.com/maps/place/Sapp+Coffee+Shop/data=!4m2!3m1!1s0x80c2bf571d7a7c37:0x80a7256111ba6352,Sapp Coffee Shop,cafe,want to go,
